ACCELERATION BODY X,ACCELERATION BODY Y,ACCELERATION BODY Z,TOTAL WEIGHT,PLANE ALTITUDE,ATTITUDE INDICATOR PITCH DEGREES,ATTITUDE INDICATOR BANK DEGREES,
 24_1_2023 16:31:31,-0.368864, 0.048985, -0.033970, 1853.264893, 1992.536377, 0.567351, 0.871011, 
 24_1_2023 16:31:31,-0.368864, 0.048985, -0.033970, 1853.264893, 1992.536377, 0.549011, 0.871011, 
 24_1_2023 16:31:31,-0.368864, 0.048985, -0.033970, 1853.264893, 1992.536377, 0.549011, 0.644934, 
 24_1_2023 16:31:32,-0.260196, 0.048985, -0.033970, 1853.264893, 1992.536377, 0.549011, 0.644934, 
 24_1_2023 16:31:32,-0.260196, -0.071367, -0.033970, 1853.264893, 1992.536377, 0.549011, 0.644934, 
 24_1_2023 16:31:32,-0.260196, -0.071367, -0.035379, 1853.264893, 1992.536377, 0.549011, 0.644934, 
 24_1_2023 16:31:32,-0.260196, -0.071367, -0.035379, 1853.264893, 1992.280762, 0.549011, 0.644934, 
 24_1_2023 16:31:32,-0.260196, -0.071367, -0.035379, 1853.264893, 1992.280762, 0.530979, 0.644934, 
 24_1_2023 16:31:32,-0.260196, -0.071367, -0.035379, 1853.264893, 1992.280762, 0.530979, 0.452228, 
 24_1_2023 16:31:33,-0.105136, -0.071367, -0.035379, 1853.264893, 1992.280762, 0.530979, 0.452228, 
 24_1_2023 16:31:33,-0.105136, 0.331249, -0.035379, 1853.264893, 1992.280762, 0.530979, 0.452228, 
 24_1_2023 16:31:33,-0.105136, 0.331249, -0.017645, 1853.264893, 1992.280762, 0.530979, 0.452228, 
 24_1_2023 16:31:33,-0.105136, 0.331249, -0.017645, 1853.242065, 1992.280762, 0.530979, 0.452228, 
 24_1_2023 16:31:33,-0.105136, 0.331249, -0.017645, 1853.242065, 1992.026611, 0.530979, 0.452228, 
 24_1_2023 16:31:33,-0.105136, 0.331249, -0.017645, 1853.242065, 1992.026611, 0.526702, 0.452228, 
 24_1_2023 16:31:33,-0.105136, 0.331249, -0.017645, 1853.242065, 1992.026611, 0.526702, 0.197948, 
 24_1_2023 16:31:34,0.017268, 0.331249, -0.017645, 1853.242065, 1992.026611, 0.526702, 0.197948, 
 24_1_2023 16:31:34,0.017268, 0.307749, -0.017645, 1853.242065, 1992.026611, 0.526702, 0.197948, 
 24_1_2023 16:31:34,0.017268, 0.307749, -0.045661, 1853.242065, 1992.026611, 0.526702, 0.197948, 
 24_1_2023 16:31:34,0.017268, 0.307749, -0.045661, 1853.242065, 1992.109497, 0.526702, 0.197948, 
 24_1_2023 16:31:34,0.017268, 0.307749, -0.045661, 1853.242065, 1992.109497, 0.521428, 0.197948, 
 24_1_2023 16:31:34,0.017268, 0.307749, -0.045661, 1853.242065, 1992.109497, 0.521428, -0.040776, 
 24_1_2023 16:31:35,0.127739, 0.307749, -0.045661, 1853.242065, 1992.109497, 0.521428, -0.040776, 
 24_1_2023 16:31:35,0.127739, -0.154574, -0.045661, 1853.242065, 1992.109497, 0.521428, -0.040776, 
 24_1_2023 16:31:35,0.127739, -0.154574, -0.026371, 1853.242065, 1992.109497, 0.521428, -0.040776, 
 24_1_2023 16:31:35,0.127739, -0.154574, -0.026371, 1853.230591, 1992.109497, 0.521428, -0.040776, 
 24_1_2023 16:31:35,0.127739, -0.154574, -0.026371, 1853.230591, 1992.443237, 0.521428, -0.040776, 
 24_1_2023 16:31:35,0.127739, -0.154574, -0.026371, 1853.230591, 1992.443237, 0.598914, -0.040776, 
 24_1_2023 16:31:35,0.127739, -0.154574, -0.026371, 1853.230591, 1992.443237, 0.598914, -0.218886, 
 24_1_2023 16:31:36,0.187789, -0.154574, -0.026371, 1853.230591, 1992.443237, 0.598914, -0.218886, 
 24_1_2023 16:31:36,0.187789, -0.144002, -0.026371, 1853.230591, 1992.443237, 0.598914, -0.218886, 
 24_1_2023 16:31:36,0.187789, -0.144002, 0.017984, 1853.230591, 1992.443237, 0.598914, -0.218886, 
 24_1_2023 16:31:36,0.187789, -0.144002, 0.017984, 1853.219116, 1992.443237, 0.598914, -0.218886, 
 24_1_2023 16:31:36,0.187789, -0.144002, 0.017984, 1853.219116, 1992.637695, 0.598914, -0.218886, 
 24_1_2023 16:31:36,0.187789, -0.144002, 0.017984, 1853.219116, 1992.637695, 0.679895, -0.218886, 
 24_1_2023 16:31:36,0.187789, -0.144002, 0.017984, 1853.219116, 1992.637695, 0.679895, -0.327349, 
 24_1_2023 16:31:37,0.144091, -0.144002, 0.017984, 1853.219116, 1992.637695, 0.679895, -0.327349, 
 24_1_2023 16:31:37,0.144091, -0.473995, 0.017984, 1853.219116, 1992.637695, 0.679895, -0.327349, 
 24_1_2023 16:31:37,0.144091, -0.473995, -0.010389, 1853.219116, 1992.637695, 0.679895, -0.327349, 
 24_1_2023 16:31:37,0.144091, -0.473995, -0.010389, 1853.207764, 1992.637695, 0.679895, -0.327349, 
 24_1_2023 16:31:37,0.144091, -0.473995, -0.010389, 1853.207764, 1992.652710, 0.679895, -0.327349, 
 24_1_2023 16:31:37,0.144091, -0.473995, -0.010389, 1853.207764, 1992.652710, 0.645243, -0.327349, 
 24_1_2023 16:31:37,0.144091, -0.473995, -0.010389, 1853.207764, 1992.652710, 0.645243, -0.226544, 
 24_1_2023 16:31:38,0.103496, -0.473995, -0.010389, 1853.207764, 1992.652710, 0.645243, -0.226544, 
 24_1_2023 16:31:38,0.103496, -0.306312, -0.010389, 1853.207764, 1992.652710, 0.645243, -0.226544, 
 24_1_2023 16:31:38,0.103496, -0.306312, 0.001579, 1853.207764, 1992.652710, 0.645243, -0.226544, 
 24_1_2023 16:31:38,0.103496, -0.306312, 0.001579, 1853.196289, 1992.652710, 0.645243, -0.226544, 
 24_1_2023 16:31:38,0.103496, -0.306312, 0.001579, 1853.196289, 1992.424194, 0.645243, -0.226544, 
 24_1_2023 16:31:38,0.103496, -0.306312, 0.001579, 1853.196289, 1992.424194, 0.615941, -0.226544, 
 24_1_2023 16:31:38,0.103496, -0.306312, 0.001579, 1853.196289, 1992.424194, 0.615941, -0.175352, 
 24_1_2023 16:31:39,0.156708, -0.306312, 0.001579, 1853.196289, 1992.424194, 0.615941, -0.175352, 
 24_1_2023 16:31:39,0.156708, 0.218131, 0.001579, 1853.196289, 1992.424194, 0.615941, -0.175352, 
 24_1_2023 16:31:39,0.156708, 0.218131, -0.008847, 1853.196289, 1992.424194, 0.615941, -0.175352, 
 24_1_2023 16:31:39,0.156708, 0.218131, -0.008847, 1853.184814, 1992.424194, 0.615941, -0.175352, 
 24_1_2023 16:31:39,0.156708, 0.218131, -0.008847, 1853.184814, 1992.099243, 0.615941, -0.175352, 
 24_1_2023 16:31:39,0.156708, 0.218131, -0.008847, 1853.184814, 1992.099243, 0.552788, -0.175352, 
 24_1_2023 16:31:39,0.156708, 0.218131, -0.008847, 1853.184814, 1992.099243, 0.552788, -0.249583, 
 24_1_2023 16:31:40,0.141543, 0.218131, -0.008847, 1853.184814, 1992.099243, 0.552788, -0.249583, 
 24_1_2023 16:31:40,0.141543, 0.044096, -0.008847, 1853.184814, 1992.099243, 0.552788, -0.249583, 
 24_1_2023 16:31:40,0.141543, 0.044096, -0.052217, 1853.184814, 1992.099243, 0.552788, -0.249583, 
 24_1_2023 16:31:40,0.141543, 0.044096, -0.052217, 1853.173584, 1992.099243, 0.552788, -0.249583, 
 24_1_2023 16:31:40,0.141543, 0.044096, -0.052217, 1853.173584, 1991.892334, 0.552788, -0.249583, 
 24_1_2023 16:31:40,0.141543, 0.044096, -0.052217, 1853.173584, 1991.892334, 0.498469, -0.249583, 
 24_1_2023 16:31:40,0.141543, 0.044096, -0.052217, 1853.173584, 1991.892334, 0.498469, -0.213140, 
 24_1_2023 16:31:41,0.115981, 0.044096, -0.052217, 1853.173584, 1991.892334, 0.498469, -0.213140, 
 24_1_2023 16:31:41,0.115981, -0.003513, -0.052217, 1853.173584, 1991.892334, 0.498469, -0.213140, 
 24_1_2023 16:31:41,0.115981, -0.003513, -0.051824, 1853.173584, 1991.892334, 0.498469, -0.213140, 
 24_1_2023 16:31:41,0.115981, -0.003513, -0.051824, 1853.161987, 1991.892334, 0.498469, -0.213140, 
 24_1_2023 16:31:41,0.115981, -0.003513, -0.051824, 1853.161987, 1991.834839, 0.498469, -0.213140, 
 24_1_2023 16:31:41,0.115981, -0.003513, -0.051824, 1853.161987, 1991.834839, 0.500985, -0.213140, 
 24_1_2023 16:31:41,0.115981, -0.003513, -0.051824, 1853.161987, 1991.834839, 0.500985, -0.185215, 
 24_1_2023 16:31:42,0.107769, -0.003513, -0.051824, 1853.161987, 1991.834839, 0.500985, -0.185215, 
 24_1_2023 16:31:42,0.107769, -0.219937, -0.051824, 1853.161987, 1991.834839, 0.500985, -0.185215, 
 24_1_2023 16:31:42,0.107769, -0.219937, -0.035094, 1853.161987, 1991.834839, 0.500985, -0.185215, 
 24_1_2023 16:31:42,0.107769, -0.219937, -0.035094, 1853.150635, 1991.834839, 0.500985, -0.185215, 
 24_1_2023 16:31:42,0.107769, -0.219937, -0.035094, 1853.150635, 1991.795898, 0.500985, -0.185215, 
 24_1_2023 16:31:42,0.107769, -0.219937, -0.035094, 1853.150635, 1991.795898, 0.547758, -0.185215, 
 24_1_2023 16:31:42,0.107769, -0.219937, -0.035094, 1853.150635, 1991.795898, 0.547758, -0.167059, 
 24_1_2023 16:31:43,0.023285, -0.219937, -0.035094, 1853.150635, 1991.795898, 0.547758, -0.167059, 
 24_1_2023 16:31:43,0.023285, 0.006857, -0.035094, 1853.150635, 1991.795898, 0.547758, -0.167059, 
 24_1_2023 16:31:43,0.023285, 0.006857, -0.013324, 1853.150635, 1991.795898, 0.547758, -0.167059, 
 24_1_2023 16:31:43,0.023285, 0.006857, -0.013324, 1853.139160, 1991.795898, 0.547758, -0.167059, 
 24_1_2023 16:31:43,0.023285, 0.006857, -0.013324, 1853.139160, 1991.672241, 0.547758, -0.167059, 
 24_1_2023 16:31:43,0.023285, 0.006857, -0.013324, 1853.139160, 1991.672241, 0.560509, -0.167059, 
 24_1_2023 16:31:43,0.023285, 0.006857, -0.013324, 1853.139160, 1991.672241, 0.560509, -0.029357, 
 24_1_2023 16:31:44,-0.036446, 0.006857, -0.013324, 1853.139160, 1991.672241, 0.560509, -0.029357, 
 24_1_2023 16:31:44,-0.036446, -0.193329, -0.013324, 1853.139160, 1991.672241, 0.560509, -0.029357, 
 24_1_2023 16:31:44,-0.036446, -0.193329, -0.031879, 1853.139160, 1991.672241, 0.560509, -0.029357, 
 24_1_2023 16:31:44,-0.036446, -0.193329, -0.031879, 1853.127686, 1991.672241, 0.560509, -0.029357, 
 24_1_2023 16:31:44,-0.036446, -0.193329, -0.031879, 1853.127686, 1991.509766, 0.560509, -0.029357, 
 24_1_2023 16:31:44,-0.036446, -0.193329, -0.031879, 1853.127686, 1991.509766, 0.539523, -0.029357, 
 24_1_2023 16:31:44,-0.036446, -0.193329, -0.031879, 1853.127686, 1991.509766, 0.539523, 0.103158, 
 24_1_2023 16:31:45,-0.037206, -0.193329, -0.031879, 1853.127686, 1991.509766, 0.539523, 0.103158, 
 24_1_2023 16:31:45,-0.037206, 0.033519, -0.031879, 1853.127686, 1991.509766, 0.539523, 0.103158, 
 24_1_2023 16:31:45,-0.037206, 0.033519, -0.035761, 1853.127686, 1991.509766, 0.539523, 0.103158, 
 24_1_2023 16:31:45,-0.037206, 0.033519, -0.035761, 1853.116333, 1991.509766, 0.539523, 0.103158, 
 24_1_2023 16:31:45,-0.037206, 0.033519, -0.035761, 1853.116333, 1991.305054, 0.539523, 0.103158, 
 24_1_2023 16:31:45,-0.037206, 0.033519, -0.035761, 1853.116333, 1991.305054, 0.508409, 0.103158, 
 24_1_2023 16:31:45,-0.037206, 0.033519, -0.035761, 1853.116333, 1991.305054, 0.508409, 0.080373, 
 24_1_2023 16:31:46,0.028659, 0.033519, -0.035761, 1853.116333, 1991.305054, 0.508409, 0.080373, 
 24_1_2023 16:31:46,0.028659, 0.335468, -0.035761, 1853.116333, 1991.305054, 0.508409, 0.080373, 
 24_1_2023 16:31:46,0.028659, 0.335468, -0.011530, 1853.116333, 1991.305054, 0.508409, 0.080373, 
 24_1_2023 16:31:46,0.028659, 0.335468, -0.011530, 1853.104858, 1991.305054, 0.508409, 0.080373, 
 24_1_2023 16:31:46,0.028659, 0.335468, -0.011530, 1853.104858, 1991.101929, 0.508409, 0.080373, 
 24_1_2023 16:31:46,0.028659, 0.335468, -0.011530, 1853.104858, 1991.101929, 0.517185, 0.080373, 
 24_1_2023 16:31:46,0.028659, 0.335468, -0.011530, 1853.104858, 1991.101929, 0.517185, -0.024285, 
 24_1_2023 16:31:47,0.120133, 0.335468, -0.011530, 1853.104858, 1991.101929, 0.517185, -0.024285, 
 24_1_2023 16:31:47,0.120133, 0.283074, -0.011530, 1853.104858, 1991.101929, 0.517185, -0.024285, 
 24_1_2023 16:31:47,0.120133, 0.283074, -0.038382, 1853.104858, 1991.101929, 0.517185, -0.024285, 
 24_1_2023 16:31:47,0.120133, 0.283074, -0.038382, 1853.093384, 1991.101929, 0.517185, -0.024285, 
 24_1_2023 16:31:47,0.120133, 0.283074, -0.038382, 1853.093384, 1991.165039, 0.517185, -0.024285, 
 24_1_2023 16:31:47,0.120133, 0.283074, -0.038382, 1853.093384, 1991.165039, 0.498484, -0.024285, 
 24_1_2023 16:31:47,0.120133, 0.283074, -0.038382, 1853.093384, 1991.165039, 0.498484, -0.202755, 
 24_1_2023 16:31:48,0.158028, 0.283074, -0.038382, 1853.093384, 1991.165039, 0.498484, -0.202755, 
 24_1_2023 16:31:48,0.158028, -0.116152, -0.038382, 1853.093384, 1991.165039, 0.498484, -0.202755, 
 24_1_2023 16:31:48,0.158028, -0.116152, -0.016645, 1853.093384, 1991.165039, 0.498484, -0.202755, 
 24_1_2023 16:31:48,0.158028, -0.116152, -0.016645, 1853.081909, 1991.165039, 0.498484, -0.202755, 
 24_1_2023 16:31:48,0.158028, -0.116152, -0.016645, 1853.081909, 1991.441895, 0.498484, -0.202755, 
 24_1_2023 16:31:48,0.158028, -0.116152, -0.016645, 1853.081909, 1991.441895, 0.573523, -0.202755, 
 24_1_2023 16:31:48,0.158028, -0.116152, -0.016645, 1853.081909, 1991.441895, 0.573523, -0.280812, 
 24_1_2023 16:31:49,0.153733, -0.116152, -0.016645, 1853.081909, 1991.441895, 0.573523, -0.280812, 
 24_1_2023 16:31:49,0.153733, -0.065143, -0.016645, 1853.081909, 1991.441895, 0.573523, -0.280812, 
 24_1_2023 16:31:49,0.153733, -0.065143, 0.018476, 1853.081909, 1991.441895, 0.573523, -0.280812, 
 24_1_2023 16:31:49,0.153733, -0.065143, 0.018476, 1853.070557, 1991.441895, 0.573523, -0.280812, 
 24_1_2023 16:31:49,0.153733, -0.065143, 0.018476, 1853.070557, 1991.663330, 0.573523, -0.280812, 
 24_1_2023 16:31:49,0.153733, -0.065143, 0.018476, 1853.070557, 1991.663330, 0.631545, -0.280812, 
 24_1_2023 16:31:49,0.153733, -0.065143, 0.018476, 1853.070557, 1991.663330, 0.631545, -0.253211, 
 24_1_2023 16:31:50,0.136747, -0.065143, 0.018476, 1853.070557, 1991.663330, 0.631545, -0.253211, 
 24_1_2023 16:31:50,0.136747, -0.048811, 0.018476, 1853.070557, 1991.663330, 0.631545, -0.253211, 
 24_1_2023 16:31:50,0.136747, -0.048811, 0.010181, 1853.070557, 1991.663330, 0.631545, -0.253211, 
 24_1_2023 16:31:50,0.136747, -0.048811, 0.010181, 1853.059082, 1991.663330, 0.631545, -0.253211, 
 24_1_2023 16:31:50,0.136747, -0.048811, 0.010181, 1853.059082, 1991.730713, 0.631545, -0.253211, 
 24_1_2023 16:31:50,0.136747, -0.048811, 0.010181, 1853.059082, 1991.730713, 0.628201, -0.253211, 
 24_1_2023 16:31:50,0.136747, -0.048811, 0.010181, 1853.059082, 1991.730713, 0.628201, -0.231205, 
 24_1_2023 16:31:51,0.173974, -0.048811, 0.010181, 1853.059082, 1991.730713, 0.628201, -0.231205, 
 24_1_2023 16:31:51,0.173974, -0.222818, 0.010181, 1853.059082, 1991.730713, 0.628201, -0.231205, 
 24_1_2023 16:31:51,0.173974, -0.222818, -0.012734, 1853.059082, 1991.730713, 0.628201, -0.231205, 
 24_1_2023 16:31:51,0.173974, -0.222818, -0.012734, 1853.047607, 1991.730713, 0.628201, -0.231205, 
 24_1_2023 16:31:51,0.173974, -0.222818, -0.012734, 1853.047607, 1991.587524, 0.628201, -0.231205, 
 24_1_2023 16:31:51,0.173974, -0.222818, -0.012734, 1853.047607, 1991.587524, 0.595080, -0.231205, 
 24_1_2023 16:31:51,0.173974, -0.222818, -0.012734, 1853.047607, 1991.587524, 0.595080, -0.288125, 
 24_1_2023 16:31:52,0.187826, -0.222818, -0.012734, 1853.047607, 1991.587524, 0.595080, -0.288125, 
 24_1_2023 16:31:52,0.187826, 0.026147, -0.012734, 1853.047607, 1991.587524, 0.595080, -0.288125, 
 24_1_2023 16:31:52,0.187826, 0.026147, -0.029137, 1853.047607, 1991.587524, 0.595080, -0.288125, 
 24_1_2023 16:31:52,0.187826, 0.026147, -0.029137, 1853.036133, 1991.587524, 0.595080, -0.288125, 
 24_1_2023 16:31:52,0.187826, 0.026147, -0.029137, 1853.036133, 1991.356689, 0.595080, -0.288125, 
 24_1_2023 16:31:52,0.187826, 0.026147, -0.029137, 1853.036133, 1991.356689, 0.539624, -0.288125, 
 24_1_2023 16:31:52,0.187826, 0.026147, -0.029137, 1853.036133, 1991.356689, 0.539624, -0.323806, 
 24_1_2023 16:31:53,0.220913, 0.026147, -0.029137, 1853.036133, 1991.356689, 0.539624, -0.323806, 
 24_1_2023 16:31:53,0.220913, 0.194699, -0.029137, 1853.036133, 1991.356689, 0.539624, -0.323806, 
 24_1_2023 16:31:53,0.220913, 0.194699, -0.037926, 1853.036133, 1991.356689, 0.539624, -0.323806, 
 24_1_2023 16:31:53,0.220913, 0.194699, -0.037926, 1853.024780, 1991.356689, 0.539624, -0.323806, 
 24_1_2023 16:31:53,0.220913, 0.194699, -0.037926, 1853.024780, 1991.268677, 0.539624, -0.323806, 
 24_1_2023 16:31:53,0.220913, 0.194699, -0.037926, 1853.024780, 1991.268677, 0.507134, -0.323806, 
 24_1_2023 16:31:53,0.220913, 0.194699, -0.037926, 1853.024780, 1991.268677, 0.507134, -0.376817, 
 24_1_2023 16:31:54,0.289560, 0.194699, -0.037926, 1853.024780, 1991.268677, 0.507134, -0.376817, 
 24_1_2023 16:31:54,0.289560, 0.072277, -0.037926, 1853.024780, 1991.268677, 0.507134, -0.376817, 
 24_1_2023 16:31:54,0.289560, 0.072277, -0.017732, 1853.024780, 1991.268677, 0.507134, -0.376817, 
 24_1_2023 16:31:54,0.289560, 0.072277, -0.017732, 1853.013306, 1991.268677, 0.507134, -0.376817, 
 24_1_2023 16:31:54,0.289560, 0.072277, -0.017732, 1853.013306, 1991.373779, 0.507134, -0.376817, 
 24_1_2023 16:31:54,0.289560, 0.072277, -0.017732, 1853.013306, 1991.373779, 0.546615, -0.376817, 
 24_1_2023 16:31:54,0.289560, 0.072277, -0.017732, 1853.013306, 1991.373779, 0.546615, -0.515307, 
 24_1_2023 16:31:55,0.286912, 0.072277, -0.017732, 1853.013306, 1991.373779, 0.546615, -0.515307, 
 24_1_2023 16:31:55,0.286912, -0.211842, -0.017732, 1853.013306, 1991.373779, 0.546615, -0.515307, 
 24_1_2023 16:31:55,0.286912, -0.211842, -0.019977, 1853.013306, 1991.373779, 0.546615, -0.515307, 
 24_1_2023 16:31:55,0.286912, -0.211842, -0.019977, 1853.001953, 1991.373779, 0.546615, -0.515307, 
 24_1_2023 16:31:55,0.286912, -0.211842, -0.019977, 1853.001953, 1991.506958, 0.546615, -0.515307, 
 24_1_2023 16:31:55,0.286912, -0.211842, -0.019977, 1853.001953, 1991.506958, 0.567316, -0.515307, 
 24_1_2023 16:31:55,0.286912, -0.211842, -0.019977, 1853.001953, 1991.506958, 0.567316, -0.483604, 
 24_1_2023 16:31:56,0.203709, -0.211842, -0.019977, 1853.001953, 1991.506958, 0.567316, -0.483604, 
 24_1_2023 16:31:56,0.203709, 0.017660, -0.019977, 1853.001953, 1991.506958, 0.567316, -0.483604, 
 24_1_2023 16:31:56,0.203709, 0.017660, 0.000315, 1853.001953, 1991.506958, 0.567316, -0.483604, 
 24_1_2023 16:31:56,0.203709, 0.017660, 0.000315, 1852.990479, 1991.506958, 0.567316, -0.483604, 
 24_1_2023 16:31:56,0.203709, 0.017660, 0.000315, 1852.990479, 1991.386963, 0.567316, -0.483604, 
 24_1_2023 16:31:56,0.203709, 0.017660, 0.000315, 1852.990479, 1991.386963, 0.577183, -0.483604, 
 24_1_2023 16:31:56,0.203709, 0.017660, 0.000315, 1852.990479, 1991.386963, 0.577183, -0.336151, 
 24_1_2023 16:31:57,0.191530, 0.017660, 0.000315, 1852.990479, 1991.386963, 0.577183, -0.336151, 
 24_1_2023 16:31:57,0.191530, 0.000907, 0.000315, 1852.990479, 1991.386963, 0.577183, -0.336151, 
 24_1_2023 16:31:57,0.191530, 0.000907, -0.022119, 1852.990479, 1991.386963, 0.577183, -0.336151, 
 24_1_2023 16:31:57,0.191530, 0.000907, -0.022119, 1852.979004, 1991.386963, 0.577183, -0.336151, 
 24_1_2023 16:31:57,0.191530, 0.000907, -0.022119, 1852.979004, 1991.047607, 0.577183, -0.336151, 
 24_1_2023 16:31:57,0.191530, 0.000907, -0.022119, 1852.979004, 1991.047607, 0.523683, -0.336151, 
 24_1_2023 16:31:57,0.191530, 0.000907, -0.022119, 1852.979004, 1991.047607, 0.523683, -0.325200, 
 24_1_2023 16:31:58,0.208495, 0.000907, -0.022119, 1852.979004, 1991.047607, 0.523683, -0.325200, 
 24_1_2023 16:31:58,0.208495, 0.404627, -0.022119, 1852.979004, 1991.047607, 0.523683, -0.325200, 
 24_1_2023 16:31:58,0.208495, 0.404627, -0.029372, 1852.979004, 1991.047607, 0.523683, -0.325200, 
 24_1_2023 16:31:58,0.208495, 0.404627, -0.029372, 1852.967529, 1991.047607, 0.523683, -0.325200, 
 24_1_2023 16:31:58,0.208495, 0.404627, -0.029372, 1852.967529, 1990.768311, 0.523683, -0.325200, 
 24_1_2023 16:31:58,0.208495, 0.404627, -0.029372, 1852.967529, 1990.768311, 0.464321, -0.325200, 
 24_1_2023 16:31:58,0.208495, 0.404627, -0.029372, 1852.967529, 1990.768311, 0.464321, -0.344407, 
 24_1_2023 16:31:59,0.201033, 0.404627, -0.029372, 1852.967529, 1990.768311, 0.464321, -0.344407, 
 24_1_2023 16:31:59,0.201033, -0.026189, -0.029372, 1852.967529, 1990.768311, 0.464321, -0.344407, 
 24_1_2023 16:31:59,0.201033, -0.026189, -0.050502, 1852.967529, 1990.768311, 0.464321, -0.344407, 
 24_1_2023 16:31:59,0.201033, -0.026189, -0.050502, 1852.956055, 1990.768311, 0.464321, -0.344407, 
 24_1_2023 16:31:59,0.201033, -0.026189, -0.050502, 1852.956055, 1990.646118, 0.464321, -0.344407, 
 24_1_2023 16:31:59,0.201033, -0.026189, -0.050502, 1852.956055, 1990.646118, 0.475179, -0.344407, 
 24_1_2023 16:31:59,0.201033, -0.026189, -0.050502, 1852.956055, 1990.646118, 0.475179, -0.342661, 
 24_1_2023 16:32:0,0.177981, -0.026189, -0.050502, 1852.956055, 1990.646118, 0.475179, -0.342661, 
 24_1_2023 16:32:0,0.177981, -0.098686, -0.050502, 1852.956055, 1990.646118, 0.475179, -0.342661, 
 24_1_2023 16:32:0,0.177981, -0.098686, -0.039726, 1852.956055, 1990.646118, 0.475179, -0.342661, 
 24_1_2023 16:32:0,0.177981, -0.098686, -0.039726, 1852.944580, 1990.646118, 0.475179, -0.342661, 
 24_1_2023 16:32:0,0.177981, -0.098686, -0.039726, 1852.944580, 1990.596069, 0.475179, -0.342661, 
 24_1_2023 16:32:0,0.177981, -0.098686, -0.039726, 1852.944580, 1990.596069, 0.495206, -0.342661, 
 24_1_2023 16:32:0,0.177981, -0.098686, -0.039726, 1852.944580, 1990.596069, 0.495206, -0.293003, 
 24_1_2023 16:32:1,0.139315, -0.098686, -0.039726, 1852.944580, 1990.596069, 0.495206, -0.293003, 
 24_1_2023 16:32:1,0.139315, -0.285749, -0.039726, 1852.944580, 1990.596069, 0.495206, -0.293003, 
 24_1_2023 16:32:1,0.139315, -0.285749, -0.049571, 1852.944580, 1990.596069, 0.495206, -0.293003, 
 24_1_2023 16:32:1,0.139315, -0.285749, -0.049571, 1852.933228, 1990.596069, 0.495206, -0.293003, 
 24_1_2023 16:32:1,0.139315, -0.285749, -0.049571, 1852.933228, 1990.465332, 0.495206, -0.293003, 
 24_1_2023 16:32:1,0.139315, -0.285749, -0.049571, 1852.933228, 1990.465332, 0.498304, -0.293003, 
 24_1_2023 16:32:1,0.139315, -0.285749, -0.049571, 1852.933228, 1990.465332, 0.498304, -0.228575, 
 24_1_2023 16:32:2,0.133648, -0.285749, -0.049571, 1852.933228, 1990.465332, 0.498304, -0.228575, 
 24_1_2023 16:32:2,0.133648, -0.132621, -0.049571, 1852.933228, 1990.465332, 0.498304, -0.228575, 
 24_1_2023 16:32:2,0.133648, -0.132621, -0.048549, 1852.933228, 1990.465332, 0.498304, -0.228575, 
 24_1_2023 16:32:2,0.133648, -0.132621, -0.048549, 1852.921875, 1990.465332, 0.498304, -0.228575, 
 24_1_2023 16:32:2,0.133648, -0.132621, -0.048549, 1852.921875, 1990.243042, 0.498304, -0.228575, 
 24_1_2023 16:32:2,0.133648, -0.132621, -0.048549, 1852.921875, 1990.243042, 0.484567, -0.228575, 
 24_1_2023 16:32:2,0.133648, -0.132621, -0.048549, 1852.921875, 1990.243042, 0.484567, -0.174719, 
 24_1_2023 16:32:3,0.107604, -0.132621, -0.048549, 1852.921875, 1990.243042, 0.484567, -0.174719, 
 24_1_2023 16:32:3,0.107604, -0.040432, -0.048549, 1852.921875, 1990.243042, 0.484567, -0.174719, 
 24_1_2023 16:32:3,0.107604, -0.040432, -0.062724, 1852.921875, 1990.243042, 0.484567, -0.174719, 
 24_1_2023 16:32:3,0.107604, -0.040432, -0.062724, 1852.910400, 1990.243042, 0.484567, -0.174719, 
 24_1_2023 16:32:3,0.107604, -0.040432, -0.062724, 1852.910400, 1990.062378, 0.484567, -0.174719, 
